state,0,1,2,3,4,5,6,7,8
oexxooeex,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxxooeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeooxexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoooxexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoooxexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooexxoxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxexxoeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxexxoeoe,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
oxexxoxoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeoxxeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeexxoxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexexxoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeeeeeexe,0.0,0.0,0.6,0.0,4.15374,0.0,0.0,0.0,3.1619999999999995
oexeeeexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxeeeexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
ooxeeeexx,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ooxoeeexx,0.0,0.0,0.0,0.0,14.1,30.0,0.0,0.0,0.0
ooxoexexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexeeoeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0
eexeeoexe,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0
eexoeoexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxoexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
xoxoxoexo,0.0,0.0,0.0,0.0,0.0,0.0,-2670.0,0.0,0.0
xoxoxoxxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeexeeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xooxxoexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeoxxeeo,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
exeoxxoeo,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxeeeeee,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0
xoxeeeeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
xoxeeeexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxeeeoxo,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
xoxxeeoxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xooxxeeoe,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
xooxxxeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoeeeee,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0
xoxoexeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxooxeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0
oxexeeeee,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
oxoxeeeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoxxxoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxoxeeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7
oxxoxeeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeexxeeoe,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
oeexxxeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexxoeoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
eexxoeoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxxoeoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
oxxxoeoxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexoxxoox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeoexexee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeoexexee,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
oeoxxexee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
oeoxxexoe,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
oeoxxxxoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexeeeeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
oexeeeeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexeeeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
oexeeeoxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxeeeoxx,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
ooxeexoxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeoeexeee,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0
xeoeexeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeooexeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
xeooexexe,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoooexexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoooxxexe,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
oeoexxoex,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
oxoexxoex,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
oxooxxoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexeeeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeexeeeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeexeeeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxexeeeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxexeoeoo,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
xxxxeoeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeoxexoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoeoxexoe,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxexoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeoxoeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoeeeexex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxoeexex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
ooxoeexxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeoxexeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeoxexeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeoxexeex,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oooxexeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeeeeeexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooeeeeexx,0.0,0.0,6.81,0.0,0.0,3.0,0.0,0.0,0.0
ooeeexexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooeoexexx,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoeeeeex,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
oxoeexeex,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0
oxoeexoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeeeexexe,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ooeeexexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ooexxeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
ooexxeoxx,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
oooxxeoxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeeexeeo,0.0,0.0,0.0,5.913,0.0,0.0,0.0,0.0,0.0
eeexexeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxexexeeo,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
oxexoxeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooexxeeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0
ooexxeeox,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
ooexxxeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxexeeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxoxeeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxoxxooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoeeeeexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxoxeexx,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
ooxoxoexx,0.0,0.0,0.0,0.0,0.0,0.0,-2670.0,0.0,0.0
ooxoxoxxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexeeeoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xexeeeoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxeeeoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxxeeoee,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
xeexoeeeo,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoeeexeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
eoeeexexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoeoexexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoeoexexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoeoexexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeoeexee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeoeexee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeoeexeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
xeeoeexxo,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0
xeeoeoxxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxeoeoxxo,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
xxeoooxxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxeoxooee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeexxeeeo,0.0,0.0,0.0,0.0,0.0,0.0,5.7,7.238999999999999,0.0
oeexxexeo,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0
oeoxxexeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoxxexeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoxxexoo,0.0,0.0,0.0,0.0,0.0,-2670.0,0.0,0.0,0.0
oxoxxxxoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoxxeeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoxxeeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxxeeoo,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
xxoxxeooo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeeeeeeo,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
exxeeeeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxxeeeeo,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
oxxxoeeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeoexxeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoxexeoxo,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxexeoxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeeeeeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoeeeeoe,0.0,0.0,0.0,3.51,0.0,0.0,3.0,0.0,0.0
xxoeeexoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxooeexoe,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
xxooexxoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xooexxeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoooxxeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
xoooxxeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoxxoeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
oxoxxoexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxeoeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0
xoxooeoxx,0.0,0.0,0.0,0.0,0.0,-2670.0,0.0,0.0,0.0
xoxooxoxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xexoxeeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxeeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
xoxoxeexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeexoeeex,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
oeoexxeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeoexxxox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxexeeoo,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0
xoxexxeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoexeeeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999
eoexeeeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeoxexeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exooxexeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxooxexeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexexeeoo,0.0,0.0,0.0,11.7,0.0,0.0,30.0,0.0,0.0
eexexexoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeoexoee,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0
xxooxxoxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexoxexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxeeeoo,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
xxoxeexoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexexexeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xexoeeeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0
xexoeeexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoeeexo,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
xoxoeexxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxeeeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxeeooe,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0
xxoxxeooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxxoooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2670.0
xxoxxooox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeoeeeexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
eeoeeeexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeoeeeexx,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoeeeexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoeoxxeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexeoxeee,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexexeexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexoxeexo,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
oexoxexxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoeeeeox,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
xeoexeeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exoexeexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeooxeoxe,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxooxeoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xooexxeoe,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
xooexxxoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
xoooxxxoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2670.0
xoooxxxox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoxoxeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoxoxexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeoeeoex,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
xeeoxeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexxeeoo,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0
eexxxeeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eooxxoxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
eooxxoxxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeoxoxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexoxeoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexoxeoxo,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xexoxeoxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxeoeeeeo,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
xxeoexeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxooexeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0
xxooexexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexxooxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexxooxo,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exexxooxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexxxeeoo,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
oexxxexoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeoeeoexx,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
eeoeeoxxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeoxoxoe,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
exxoxoxoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeoxxxoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeexeeoeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
xeexeeoxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexxeoeo,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
eeexxxoeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoeeeoxe,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
xeoexeoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeexxeexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexxoxeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xexexoeoo,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
xexxxoeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoooxxoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeeeeoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexeeeoxe,0.0,0.648,0.0,2.4,0.0,0.0,0.0,0.0,0.0
eexoeeoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xooexexoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xooexxxoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooeexxeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0
ooeexxeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exxexeoeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exxoxeoeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeooexxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexooxxxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
oexooxxxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eooxxeexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eooxxeoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eooxxeoxx,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxexoeeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoeeeeeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoxeeeex,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0
oxoxeeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoxeeeeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoxexxoee,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxexxoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoxeeeoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoexoxe,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0
xoxooxoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexeexeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexoexeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxxeeexe,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0
ooxxoeexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexexoexe,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxexoexx,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
xooxeeeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xooxeeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeeeeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexeeeoex,0.0,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoxeeeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoxxeeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoxxeooex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxxeooex,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
xoxxoooex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeoeeeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeoexeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeooxeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxeeexex,0.0,0.0,0.0,0.0,0.0,-5.4,0.0,0.0,0.0
ooxeeoxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeeeeexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexeeexxo,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
oexeoexxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexeeeeox,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
eexeeeoox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeeeoeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeeeoeex,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,0.0,0.0
xeeeeooex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeeeooxx,0.0,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoeeeooxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoexeooxx,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
xoexoooxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeoeexexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeoeexxxe,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
oeoeoxxxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeeexeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeeeeexxe,0.0,0.0,0.0,0.0,0.0,-2.4,0.0,0.0,0.0
oeeeeoxxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeexeoxxe,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
oeoxeoxxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeeeeoxe,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,0.0,0.0
